regional,sigla_estados_regional,circunscricao,tipo_circunscricao,estado,municipio,regiao,bairro,endereco,nome_da_igreja_paroquia,cnpj,canal_de_doacoes,contato,nome_do_paroco,site_oficial_circunscricao,url_fonte,fonte,data_coleta,status_validacao
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,Paróquia do Divino Espírito Santo,,,curia@arquidiocesepb.org.br; (83) 3133-1000,Carlos Emanuel; Cícero Salvador; Felipe Batista,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/celebracao-solene-de-crisma-reune-centenas-de-fieis-na-paroquia-do-divino-espirito-santo/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,comunidade católica,,,curia@arquidiocesepb.org.br; (83) 3133-1000,Carlos Emanuel; Cícero Salvador; Felipe Batista,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/celebracao-solene-de-crisma-reune-centenas-de-fieis-na-paroquia-do-divino-espirito-santo/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,Paróquia Santuário Nossa Senhora da Conceição – Varadouro,,,curia@arquidiocesepb.org.br; (83) 3133-1000,,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/arquidiocese-da-paraiba-celebra-a-festa-de-nossa-senhora-da-conceicao-com-programacao-especial-em-13-paroquias-e-no-seminario-arquidiocesano/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,Santuário da Imaculada Conceição – Tambauzinho,,,curia@arquidiocesepb.org.br; (83) 3133-1000,,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/arquidiocese-da-paraiba-celebra-a-festa-de-nossa-senhora-da-conceicao-com-programacao-especial-em-13-paroquias-e-no-seminario-arquidiocesano/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,Paróquia Nossa Senhora da Conceição – Jardim Oceania,,,curia@arquidiocesepb.org.br; (83) 3133-1000,,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/arquidiocese-da-paraiba-celebra-a-festa-de-nossa-senhora-da-conceicao-com-programacao-especial-em-13-paroquias-e-no-seminario-arquidiocesano/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,Paróquia Nossa Senhora da Conceição,,,curia@arquidiocesepb.org.br; (83) 3133-1000,,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/arquidiocese-da-paraiba-celebra-a-festa-de-nossa-senhora-da-conceicao-com-programacao-especial-em-13-paroquias-e-no-seminario-arquidiocesano/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,Santuário Nossa Senhora da Conceição,,,curia@arquidiocesepb.org.br; (83) 3133-1000,,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/arquidiocese-da-paraiba-celebra-a-festa-de-nossa-senhora-da-conceicao-com-programacao-especial-em-13-paroquias-e-no-seminario-arquidiocesano/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,Paróquia Imaculada Conceição,,,curia@arquidiocesepb.org.br; (83) 3133-1000,,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/arquidiocese-da-paraiba-celebra-a-festa-de-nossa-senhora-da-conceicao-com-programacao-especial-em-13-paroquias-e-no-seminario-arquidiocesano/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,Catedral Basílica de Nossa Senhora das Neves,,,curia@arquidiocesepb.org.br; (83) 3133-1000,Allan Karlos; Bruno Eufrásio; Fabio Ventura; Jefferson Belo; Leandro Lucas,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/ordenacao-de-oito-novos-padres-na-catedral-basilica-de-nossa-senhora-das-neves/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,comunidade e na propagação dos ensinamentos da fé cristã,,,curia@arquidiocesepb.org.br; (83) 3133-1000,Allan Karlos; Bruno Eufrásio; Fabio Ventura; Jefferson Belo; Leandro Lucas,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/ordenacao-de-oito-novos-padres-na-catedral-basilica-de-nossa-senhora-das-neves/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,"Paróquia Nossa Senhora da Conceição, na cidade de Sapé, no próximo dia 22, às 19h",,,curia@arquidiocesepb.org.br; (83) 3133-1000,Allan Karlos; Bruno Eufrásio; Fabio Ventura; Jefferson Belo; Leandro Lucas,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/ordenacao-de-oito-novos-padres-na-catedral-basilica-de-nossa-senhora-das-neves/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,"Catedral a Missa dos Santos Óleos, adiada desde a Semana Santa",,,curia@arquidiocesepb.org.br; (83) 3133-1000,,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/corpus-christi-celebracoes-nas-paroquias-e-missa-dos-santos-oleos-na-catedral/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste II,"AL, PB, PE, RN",Arquidiocese da Paraíba,Arquidiocese,,,,,,"Paróquia N. Sra. da Conceição, Conde – PB",,,curia@arquidiocesepb.org.br; (83) 3133-1000,,http://www.arquidiocesepb.org.br/,https://arquidiocesepb.org.br/corpus-christi-celebracoes-nas-paroquias-e-missa-dos-santos-oleos-na-catedral/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Arquidiocese de Feira de Santana,Arquidiocese,,,,,,Capela São Carlo Acutis na Arquidiocese de Feira,,,,Clebson Santana,http://www.arquidiocese-fsa.org.br/,https://arquidiocese-fsa.org.br/juventude-celebra-dedicacao-da-capela-sao-carlo-acutis-na-arquidiocese-de-feira/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Arquidiocese de Feira de Santana,Arquidiocese,,,,,,"capela a São Carlo Acutis, na última quinta-feira (5)",,,,Clebson Santana,http://www.arquidiocese-fsa.org.br/,https://arquidiocese-fsa.org.br/juventude-celebra-dedicacao-da-capela-sao-carlo-acutis-na-arquidiocese-de-feira/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Arquidiocese de Feira de Santana,Arquidiocese,,,,,,"capela vai poder encontrar essa imagem de Carlo”, disse Marcelo Andrade, membro da Pastoral Juvenil",,,,Clebson Santana,http://www.arquidiocese-fsa.org.br/,https://arquidiocese-fsa.org.br/juventude-celebra-dedicacao-da-capela-sao-carlo-acutis-na-arquidiocese-de-feira/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Arquidiocese de Feira de Santana,Arquidiocese,,,,,,paróquia vai solicitar uma relíquia de primeiro grau do santo para permanecer no espaço dedicado à sua memória,,,,Clebson Santana,http://www.arquidiocese-fsa.org.br/,https://arquidiocese-fsa.org.br/juventude-celebra-dedicacao-da-capela-sao-carlo-acutis-na-arquidiocese-de-feira/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,"Comunidade de Pindai, Guirapá, celebra seu Padroeiro São Sebastiao",,,curiacte@gmail.com; (77) 3454-4405; (77) 3667-2136; (77) 9837-5238; 2016-2026,Paulo Ferreira,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquias/pindai/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia São João Batista de Pindaí,,,curiacte@gmail.com; (77) 3454-4405; (77) 3667-2136; (77) 9837-5238; 2016-2026,Paulo Ferreira,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquias/pindai/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,"Paróquia São João Batista de Pindaí, inicia os festejos pela passagem dos 60 anos de sua história",,,curiacte@gmail.com; (77) 3454-4405; (77) 3667-2136; (77) 9837-5238; 2016-2026,Paulo Ferreira,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquias/pindai/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,comunidade rural celebra São Sebastião,,,curiacte@gmail.com; (77) 3454-4405; (77) 3667-2136; (77) 9837-5238; 2016-2026,Paulo Ferreira,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquias/pindai/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Pindaí realiza missão intraparoquial,,,curiacte@gmail.com; (77) 3454-4405; (77) 3667-2136; (77) 9837-5238; 2016-2026,Paulo Ferreira,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquias/pindai/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Pindaí celebra dia do catequista,,,curiacte@gmail.com; (77) 3454-4405; (77) 3667-2136; (77) 9837-5238; 2016-2026,Paulo Ferreira,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquias/pindai/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Riacho de Santana homenageia as mães - Diocese de CaetitéDiocese de Caetité,,ver página de doações/trechos detectados,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,Dvaldo Menezes; João Willy Gondim,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquia-de-riacho-de-santana-homenageia-as-maes/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Riacho de Santana homenageia as mães - Diocese de Caetité,,ver página de doações/trechos detectados,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,Dvaldo Menezes; João Willy Gondim,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquia-de-riacho-de-santana-homenageia-as-maes/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Riacho de Santana homenageia as mães,,ver página de doações/trechos detectados,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,Dvaldo Menezes; João Willy Gondim,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquia-de-riacho-de-santana-homenageia-as-maes/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,paróquia presenteou às mães com um show do Pe. Dvaldo Menezes e Banda,,ver página de doações/trechos detectados,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,Dvaldo Menezes; João Willy Gondim,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquia-de-riacho-de-santana-homenageia-as-maes/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Cordeiros celebra festa em louvor a NSª da Soledade,,ver página de doações/trechos detectados,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,Dvaldo Menezes; João Willy Gondim,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquia-de-riacho-de-santana-homenageia-as-maes/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,comunidade realiza feijoada beneficente em apoio à construção da Matriz de São Geraldo Majella,,ver página de doações/trechos detectados,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,Dvaldo Menezes; João Willy Gondim,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquia-de-riacho-de-santana-homenageia-as-maes/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Comunidade em Iuiú encerra os festejos em louvor a São Pedro - Diocese de CaetitéDiocese de Caetité,,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Comunidade em Iuiú encerra os festejos em louvor a São Pedro - Diocese de Caetité,,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Comunidade em Iuiú encerra os festejos em louvor a São Pedro,,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,capela da comunidade,,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Iuiú,,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Iuiú celebra festa da Padroeira Santa Luzia,,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,"Paróquia Santa Luzia, em Iuiu, celebra Missa do Crisma",,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Iuiu celebra 1ª Eucaristia de 22 jovens,,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Cordeiros celebra festa em louvor a NSª da Soledade,,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,comunidade realiza feijoada beneficente em apoio à construção da Matriz de São Geraldo Majella,,,curiacte@gmail.com; (77) 3454-4405; (77) 9837-5238; 2016-2026,,http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/comunidade-em-iuiu-encerra-os-festejos-em-louvor-sao-pedro/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia de Cordeiros celebra festa em louvor a NSª da Soledade,,,curiacte@gmail.com; (77) 3447-2072; (77) 3454-4405; (77) 9837-5238; 2016-2026,"Hélio Guimarães; Hélio Guimarães Cândido 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Horário Celebrações

 
 
 
 
 
 
 Hoje",http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquias/cordeiros/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,Paróquia celebra 20 anos de sacerdócio de Pe. Hélio Guimarães,,,curiacte@gmail.com; (77) 3447-2072; (77) 3454-4405; (77) 9837-5238; 2016-2026,"Hélio Guimarães; Hélio Guimarães Cândido 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Horário Celebrações

 
 
 
 
 
 
 Hoje",http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquias/cordeiros/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Nordeste III,"BA, SE",Diocese de Caetité,Diocese,,,,,,"Paróquia de Cordeiros celebra tradicional festa do Senhor da Boa Vida, padroeiro do município",,,curiacte@gmail.com; (77) 3447-2072; (77) 3454-4405; (77) 9837-5238; 2016-2026,"Hélio Guimarães; Hélio Guimarães Cândido 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Horário Celebrações

 
 
 
 
 
 
 Hoje",http://www.diocesedecaetite.org.br/,https://diocesedecaetite.org.br/paroquias/cordeiros/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
